transaction_id,sender_account_id,receiver_account_id,transaction_type,amount,currency,transaction_date,channel,country_origin,country_destination,transaction_status,remarks
TXN001322,ACC00054,ACC00176,Cash Deposit,8308.42,USD,2024-03-10 07:29:00,Mobile,USA,Australia,Pending,Investment
TXN001323,ACC00405,ACC00024,Cash Withdrawal,2025.64,AED,2022-12-25 19:20:00,SWIFT,Australia,UAE,Completed,Salary
TXN001324,ACC00467,ACC00585,ATM Withdrawal,43053.71,EUR,2023-12-11 02:36:00,ATM,British Virgin Islands,Seychelles,Completed,Business Payment
TXN001325,ACC00076,ACC00066,Cheque,9854.53,INR,2024-05-21 04:22:00,Mobile,Singapore,France,Completed,Loan Repayment
TXN001326,ACC00569,ACC00299,Wire Transfer,15575.08,AED,2024-01-11 12:15:00,Online,UK,Australia,Completed,Trade Settlement
TXN001327,ACC00573,ACC00143,ATM Withdrawal,18150.04,AED,2022-03-22 15:43:00,SWIFT,Australia,Singapore,Completed,Trade Settlement
TXN001328,ACC00452,ACC00236,Cash Deposit,6474.8,USD,2023-01-12 00:30:00,Branch,Singapore,Seychelles,Pending,Personal Transfer
TXN001329,ACC00303,ACC00142,Cheque,4948.45,EUR,2024-09-30 19:44:00,Mobile,Australia,British Virgin Islands,Completed,Personal Transfer
TXN001330,ACC00336,ACC00362,Online Transfer,58767.88,GBP,2022-03-08 16:07:00,SWIFT,France,Panama,Completed,Salary
TXN001331,ACC00440,ACC00178,Wire Transfer,1951.12,EUR,2022-09-22 07:20:00,SWIFT,Canada,Japan,Completed,Salary
TXN001332,ACC00279,ACC00146,Online Transfer,7906.68,EUR,2022-08-23 13:49:00,SWIFT,Australia,USA,Pending,Business Payment
TXN001333,ACC00426,ACC00406,Cash Withdrawal,2067.91,USD,2024-08-23 23:43:00,Online,UK,Singapore,Pending,Loan Repayment
TXN001334,ACC00383,ACC00286,ATM Withdrawal,8197.95,AED,2024-08-08 00:01:00,ATM,France,Cayman Islands,Completed,Loan Repayment
TXN001335,ACC00566,ACC00029,Online Transfer,988.69,USD,2024-04-25 22:10:00,SWIFT,UK,Canada,Completed,Business Payment
TXN001336,ACC00368,ACC00007,ATM Withdrawal,9744.5,EUR,2024-05-01 03:46:00,Branch,Cayman Islands,British Virgin Islands,Pending,Trade Settlement
TXN001337,ACC00340,ACC00382,Online Transfer,19026.23,EUR,2022-04-09 10:32:00,Mobile,France,Seychelles,Completed,Salary
TXN001338,ACC00359,ACC00278,ATM Withdrawal,6687.51,EUR,2022-12-24 10:47:00,SWIFT,Bahamas,Bahamas,Completed,Business Payment
TXN001339,ACC00090,ACC00119,ATM Withdrawal,8240.26,AED,2023-01-07 14:28:00,SWIFT,Australia,Russia,Completed,Business Payment
TXN001340,ACC00227,ACC00085,Online Transfer,9953.33,USD,2024-01-05 17:57:00,SWIFT,USA,UAE,Completed,Personal Transfer
TXN001341,ACC00443,ACC00070,Cash Withdrawal,189274.22,GBP,2023-03-27 11:44:00,ATM,USA,Australia,Completed,Trade Settlement
TXN001342,ACC00362,ACC00578,Cheque,3720.21,AED,2022-08-08 21:12:00,SWIFT,Germany,Japan,Completed,Loan Repayment
TXN001343,ACC00340,ACC00479,Wire Transfer,3763.93,AED,2022-08-02 02:24:00,SWIFT,France,Bahamas,Reversed,Personal Transfer
TXN001344,ACC00476,ACC00040,Cheque,206883.75,AED,2022-08-27 06:12:00,SWIFT,Nigeria,Malta,Completed,Personal Transfer
TXN001345,ACC00201,ACC00279,ATM Withdrawal,36911.11,EUR,2024-11-23 18:39:00,Branch,UK,UAE,Completed,Business Payment
TXN001346,ACC00120,ACC00253,ATM Withdrawal,6601.65,GBP,2022-09-17 14:06:00,Mobile,Japan,UK,Failed,N/A
TXN001347,ACC00226,ACC00217,ATM Withdrawal,4735.75,AED,2022-10-26 16:23:00,SWIFT,France,Nigeria,Completed,Trade Settlement
TXN001348,ACC00108,ACC00560,Online Transfer,6979.42,USD,2023-05-13 01:45:00,Branch,Japan,UAE,Completed,Personal Transfer
TXN001349,ACC00292,ACC00631,ATM Withdrawal,34080.5,GBP,2023-07-21 10:29:00,ATM,Panama,Panama,Completed,Business Payment
TXN001350,ACC00463,ACC00413,Cash Deposit,5275.62,GBP,2023-12-05 09:41:00,Mobile,Singapore,Bahamas,Reversed,Business Payment
TXN001351,ACC00401,ACC00032,Cash Withdrawal,8436.48,AED,2023-03-05 19:33:00,Branch,Bahamas,Seychelles,Pending,Trade Settlement
TXN001352,ACC00587,ACC00440,ATM Withdrawal,44057.95,AED,2024-10-14 10:26:00,Branch,UK,Malta,Completed,Loan Repayment
TXN001353,ACC00224,ACC00314,Cheque,6127.0,INR,2022-07-20 21:53:00,Mobile,Australia,France,Pending,Trade Settlement
TXN001354,ACC00198,ACC00324,Cash Deposit,5952.54,AED,2022-11-17 04:12:00,ATM,France,Cayman Islands,Completed,Salary
TXN001355,ACC00419,ACC00596,Cash Deposit,5332.03,INR,2023-01-19 07:05:00,ATM,Germany,Singapore,Completed,Salary
TXN001356,ACC00322,ACC00339,Cash Deposit,7298.87,GBP,2023-01-21 04:08:00,Mobile,UK,UAE,Completed,Investment
TXN001357,ACC00628,ACC00338,Cash Deposit,7987.45,USD,2024-07-13 01:58:00,Branch,Canada,Cyprus,Completed,Loan Repayment
TXN001358,ACC00076,ACC00200,Cash Deposit,21675.89,USD,2024-08-20 12:07:00,SWIFT,Singapore,Japan,Failed,Personal Transfer
TXN001359,ACC00096,ACC00651,Cheque,1412.53,USD,2022-03-02 14:47:00,Online,UAE,Australia,Pending,Personal Transfer
TXN001360,ACC00243,ACC00648,Cash Withdrawal,335.09,GBP,2022-01-09 08:23:00,ATM,USA,British Virgin Islands,Completed,Investment
TXN001361,ACC00218,ACC00341,ATM Withdrawal,3915.46,EUR,2023-10-01 06:14:00,Mobile,Japan,Cyprus,Pending,Salary
TXN001362,ACC00591,ACC00616,Cheque,649.28,EUR,2023-05-16 12:36:00,Mobile,France,USA,Completed,Trade Settlement
TXN001363,ACC00189,ACC00154,Cheque,27209.03,INR,2024-07-26 19:02:00,Branch,British Virgin Islands,Germany,Failed,Trade Settlement
TXN001364,ACC00111,ACC00177,Cheque,444.19,EUR,2024-07-25 13:38:00,Branch,Germany,Malta,Completed,Business Payment
TXN001365,ACC00565,ACC00199,Cash Deposit,6204.22,AED,2022-05-29 23:38:00,Mobile,British Virgin Islands,Canada,Completed,N/A
TXN001366,ACC00346,ACC00230,Cash Deposit,321.53,INR,2022-09-15 04:32:00,Mobile,Japan,Panama,Completed,N/A
TXN001367,ACC00056,ACC00324,Cash Deposit,2646.04,USD,2022-12-08 17:59:00,Mobile,British Virgin Islands,Singapore,Completed,Trade Settlement
TXN001368,ACC00531,ACC00027,ATM Withdrawal,125334.96,INR,2023-08-20 08:26:00,ATM,British Virgin Islands,Nigeria,Completed,Salary
TXN001369,ACC00278,ACC00503,ATM Withdrawal,9712.87,GBP,2023-06-28 14:09:00,ATM,Australia,Australia,Completed,Salary
TXN001370,ACC00464,ACC00564,ATM Withdrawal,272668.12,AED,2024-06-23 00:51:00,ATM,UK,Cyprus,Completed,Investment
TXN001371,ACC00470,ACC00055,Cash Deposit,8946.67,INR,2022-11-10 17:19:00,SWIFT,Panama,UK,Completed,Salary
TXN001372,ACC00525,ACC00151,Wire Transfer,8052.87,GBP,2022-09-02 14:01:00,Online,USA,UAE,Completed,Personal Transfer
TXN001373,ACC00435,ACC00035,ATM Withdrawal,3078.73,INR,2022-06-02 22:53:00,Mobile,Cayman Islands,Cayman Islands,Reversed,N/A
TXN001374,ACC00592,ACC00377,Online Transfer,5760.2,GBP,2022-12-23 08:08:00,Online,British Virgin Islands,Bahamas,Completed,Loan Repayment
TXN001375,ACC00086,ACC00409,Online Transfer,321768.62,INR,2023-06-20 17:01:00,Branch,Singapore,France,Completed,Trade Settlement
TXN001376,ACC00527,ACC00410,Cheque,4424.5,GBP,2022-07-31 23:03:00,Branch,Germany,Cayman Islands,Completed,Investment
TXN001377,ACC00562,ACC00593,ATM Withdrawal,27148.02,USD,2023-08-25 13:05:00,ATM,Bahamas,Germany,Completed,N/A
TXN001378,ACC00585,ACC00001,Wire Transfer,556.05,GBP,2022-02-27 23:11:00,Branch,Russia,Canada,Completed,Loan Repayment
TXN001379,ACC00579,ACC00485,ATM Withdrawal,40266.65,EUR,2022-03-09 02:00:00,SWIFT,Canada,UAE,Completed,Personal Transfer
TXN001380,ACC00618,ACC00485,Cash Withdrawal,27889.21,AED,2023-04-17 19:27:00,Mobile,USA,Cayman Islands,Completed,N/A
TXN001381,ACC00172,ACC00355,Wire Transfer,36187.37,INR,2022-12-06 01:18:00,ATM,Singapore,France,Completed,Trade Settlement
TXN001382,ACC00217,ACC00452,Online Transfer,47587.47,EUR,2023-01-20 07:29:00,Mobile,Japan,Cyprus,Completed,Investment
TXN001383,ACC00588,ACC00623,Cash Withdrawal,384594.05,INR,2022-01-10 16:20:00,Branch,Germany,Seychelles,Completed,Trade Settlement
TXN001384,ACC00048,ACC00372,Cash Deposit,4736.59,GBP,2022-03-13 16:03:00,SWIFT,Germany,Malta,Completed,Trade Settlement
TXN001385,ACC00047,ACC00365,Cash Withdrawal,4053.46,EUR,2023-03-05 05:16:00,ATM,Germany,Canada,Reversed,Trade Settlement
TXN001386,ACC00606,ACC00112,Wire Transfer,964.82,AED,2024-02-01 22:55:00,ATM,British Virgin Islands,Cyprus,Completed,Personal Transfer
TXN001387,ACC00625,ACC00568,Wire Transfer,38802.73,AED,2024-01-02 18:26:00,Online,Australia,UK,Pending,Investment
TXN001388,ACC00204,ACC00282,Cheque,43908.28,GBP,2022-10-30 21:54:00,Online,France,Bahamas,Completed,Investment
TXN001389,ACC00138,ACC00009,Wire Transfer,3081.02,AED,2024-09-18 17:55:00,Online,Bahamas,Germany,Pending,N/A
TXN001390,ACC00289,ACC00482,Online Transfer,8748.51,EUR,2022-01-11 09:11:00,Mobile,Japan,France,Completed,Personal Transfer
TXN001391,ACC00259,ACC00486,Wire Transfer,8881.33,GBP,2024-10-19 10:34:00,ATM,Australia,Canada,Completed,Salary
TXN001392,ACC00434,ACC00457,Online Transfer,7792.03,INR,2024-07-20 18:34:00,Mobile,Japan,British Virgin Islands,Completed,Loan Repayment
TXN001393,ACC00526,ACC00265,Online Transfer,9958.12,EUR,2022-10-06 23:59:00,Mobile,USA,USA,Completed,Personal Transfer
TXN001394,ACC00446,ACC00187,Cash Deposit,495970.86,AED,2023-05-30 12:57:00,SWIFT,British Virgin Islands,USA,Completed,N/A
TXN001395,ACC00286,ACC00541,Wire Transfer,2648.45,GBP,2023-12-17 13:07:00,Mobile,Bahamas,Russia,Pending,Salary
TXN001396,ACC00136,ACC00246,Online Transfer,7823.52,USD,2023-11-18 19:16:00,ATM,Seychelles,Japan,Completed,Business Payment
TXN001397,ACC00135,ACC00134,Cheque,4100.65,USD,2022-12-27 20:45:00,SWIFT,Japan,Cyprus,Completed,Salary
TXN001398,ACC00292,ACC00306,Wire Transfer,44847.85,EUR,2022-08-04 04:40:00,SWIFT,Panama,USA,Completed,N/A
TXN001399,ACC00191,ACC00571,Cash Withdrawal,409075.83,GBP,2023-10-16 22:56:00,SWIFT,Germany,Nigeria,Completed,Investment
TXN001400,ACC00386,ACC00238,Online Transfer,3247.39,AED,2022-12-05 20:54:00,Online,Singapore,British Virgin Islands,Completed,Salary
TXN001401,ACC00536,ACC00554,ATM Withdrawal,3492.91,AED,2023-07-13 12:37:00,SWIFT,Germany,Cayman Islands,Completed,Personal Transfer
TXN001402,ACC00161,ACC00546,Online Transfer,8912.32,AED,2023-03-28 21:10:00,SWIFT,Bahamas,Seychelles,Completed,Trade Settlement
TXN001403,ACC00172,ACC00215,Cheque,6737.55,INR,2024-06-12 09:08:00,SWIFT,Singapore,Malta,Completed,Personal Transfer
TXN001404,ACC00347,ACC00191,Cheque,382451.45,INR,2022-11-03 00:32:00,SWIFT,France,Japan,Pending,Investment
TXN001405,ACC00082,ACC00008,Cash Withdrawal,3719.63,INR,2023-12-12 20:45:00,Online,Australia,British Virgin Islands,Pending,Salary
TXN001406,ACC00198,ACC00133,Cash Deposit,7743.13,GBP,2022-04-25 08:21:00,SWIFT,France,Bahamas,Completed,Investment
TXN001407,ACC00224,ACC00063,Cheque,8479.51,USD,2022-12-15 17:22:00,ATM,Australia,Australia,Completed,Business Payment
TXN001408,ACC00157,ACC00340,Cheque,3145.43,INR,2023-04-02 18:50:00,Branch,UK,Cayman Islands,Completed,Investment
TXN001409,ACC00489,ACC00572,ATM Withdrawal,4883.19,INR,2023-08-08 12:55:00,Online,Japan,Nigeria,Completed,N/A
TXN001410,ACC00352,ACC00390,Cheque,5517.63,INR,2023-06-26 23:42:00,Online,Germany,Singapore,Completed,Salary
TXN001411,ACC00639,ACC00073,ATM Withdrawal,8687.1,INR,2024-06-15 00:00:00,Online,Bahamas,Japan,Completed,Loan Repayment
TXN001412,ACC00321,ACC00597,ATM Withdrawal,7578.72,AED,2024-09-26 13:01:00,SWIFT,France,British Virgin Islands,Completed,Business Payment
TXN001413,ACC00132,ACC00049,Cheque,2105.96,EUR,2024-10-30 15:05:00,SWIFT,Cyprus,Japan,Completed,Investment
TXN001414,ACC00563,ACC00640,Cash Deposit,9836.16,EUR,2022-08-28 11:52:00,Mobile,Singapore,Panama,Pending,Salary
TXN001415,ACC00334,ACC00414,Cheque,4179.62,GBP,2024-08-01 02:20:00,SWIFT,Germany,Cyprus,Completed,Loan Repayment
TXN001416,ACC00474,ACC00596,Cash Withdrawal,6043.29,GBP,2024-01-30 11:01:00,Online,France,Malta,Completed,Trade Settlement
TXN001417,ACC00647,ACC00085,Online Transfer,21314.86,GBP,2022-06-02 17:14:00,Online,Germany,British Virgin Islands,Completed,N/A
TXN001418,ACC00376,ACC00147,Wire Transfer,11529.82,INR,2024-10-22 05:49:00,ATM,Panama,France,Pending,Personal Transfer
TXN001419,ACC00645,ACC00190,Cash Deposit,923.53,USD,2022-11-02 01:51:00,Online,UK,UAE,Completed,N/A
TXN001420,ACC00638,ACC00269,ATM Withdrawal,4222.74,GBP,2022-04-27 06:52:00,Online,Australia,Australia,Completed,Business Payment
TXN001421,ACC00173,ACC00292,ATM Withdrawal,7914.67,USD,2024-06-12 07:18:00,SWIFT,Canada,Panama,Completed,N/A
TXN001422,ACC00091,ACC00565,Wire Transfer,8120.49,USD,2023-10-12 18:36:00,ATM,Australia,UAE,Completed,Loan Repayment
TXN001423,ACC00091,ACC00140,Online Transfer,7224.25,USD,2022-06-26 17:57:00,Branch,Australia,Singapore,Completed,Trade Settlement
TXN001424,ACC00239,ACC00269,Cheque,7229.3,INR,2024-06-04 22:11:00,SWIFT,Australia,Cyprus,Completed,Investment
TXN001425,ACC00245,ACC00298,Cash Deposit,7392.54,AED,2022-06-26 22:45:00,Branch,Panama,Japan,Completed,Loan Repayment
TXN001426,ACC00607,ACC00313,Online Transfer,5088.3,INR,2024-12-17 22:04:00,Mobile,Panama,Cayman Islands,Pending,Salary
TXN001427,ACC00193,ACC00120,Cash Deposit,7438.06,GBP,2022-05-24 21:13:00,Mobile,Australia,Russia,Completed,Trade Settlement
TXN001428,ACC00212,ACC00097,ATM Withdrawal,15215.78,USD,2024-09-28 01:19:00,Mobile,UK,Germany,Completed,Trade Settlement
TXN001429,ACC00223,ACC00562,Wire Transfer,8127.03,USD,2023-08-19 01:20:00,Online,Australia,Singapore,Completed,Business Payment
TXN001430,ACC00255,ACC00279,Cheque,8578.9,GBP,2023-06-09 16:30:00,Branch,Malta,UAE,Completed,N/A
TXN001431,ACC00158,ACC00367,Wire Transfer,6396.63,EUR,2023-03-04 03:25:00,Mobile,Australia,Nigeria,Completed,Business Payment
TXN001432,ACC00057,ACC00324,Cheque,9593.79,INR,2024-02-16 06:03:00,Mobile,France,USA,Completed,Personal Transfer
TXN001433,ACC00623,ACC00288,Cash Deposit,3683.08,EUR,2023-05-18 22:08:00,Mobile,Germany,UK,Completed,Business Payment
TXN001434,ACC00326,ACC00536,Cash Deposit,41035.39,EUR,2022-04-10 17:26:00,Online,Singapore,Singapore,Completed,N/A
TXN001435,ACC00032,ACC00416,Online Transfer,3105.04,EUR,2024-12-13 17:12:00,Online,Japan,Seychelles,Completed,Trade Settlement
TXN001436,ACC00006,ACC00592,Online Transfer,4486.7,GBP,2022-10-17 21:23:00,ATM,Panama,Bahamas,Completed,N/A
TXN001437,ACC00116,ACC00217,Cash Deposit,9607.17,EUR,2023-09-29 16:55:00,Mobile,Nigeria,UAE,Completed,Salary
TXN001438,ACC00561,ACC00501,Cash Withdrawal,1839.52,EUR,2024-12-25 00:02:00,Mobile,UK,Panama,Completed,Personal Transfer
TXN001439,ACC00319,ACC00424,Cash Deposit,41782.09,INR,2023-06-29 03:25:00,Branch,Australia,Canada,Completed,Salary
TXN001440,ACC00109,ACC00469,Online Transfer,9629.81,USD,2024-11-17 09:00:00,Branch,USA,Panama,Completed,Business Payment
TXN001441,ACC00379,ACC00450,Online Transfer,1686.54,INR,2022-05-21 02:26:00,Branch,UK,France,Completed,Business Payment
TXN001442,ACC00204,ACC00385,Cash Withdrawal,9666.09,INR,2023-11-27 22:40:00,ATM,France,Panama,Completed,Investment
TXN001443,ACC00513,ACC00253,Wire Transfer,466204.71,GBP,2023-04-20 15:28:00,Branch,UK,Singapore,Completed,N/A
TXN001444,ACC00280,ACC00648,Cash Deposit,6205.27,USD,2024-05-18 00:00:00,Branch,Australia,Germany,Completed,Investment
TXN001445,ACC00141,ACC00156,Cash Deposit,4519.23,USD,2024-08-23 08:43:00,Mobile,Cyprus,Singapore,Completed,Personal Transfer
TXN001446,ACC00238,ACC00548,Online Transfer,3372.09,EUR,2024-07-12 00:50:00,ATM,Australia,USA,Completed,Personal Transfer
TXN001447,ACC00588,ACC00088,Cash Withdrawal,3716.85,USD,2024-04-23 22:50:00,Online,Germany,Panama,Pending,Trade Settlement
TXN001448,ACC00258,ACC00576,Online Transfer,9844.82,GBP,2022-12-20 15:59:00,SWIFT,Australia,British Virgin Islands,Pending,Business Payment
TXN001449,ACC00313,ACC00186,Wire Transfer,23571.38,INR,2023-11-06 09:08:00,ATM,Singapore,Cyprus,Completed,Loan Repayment
TXN001450,ACC00173,ACC00513,Cash Deposit,236707.71,GBP,2022-05-17 20:28:00,ATM,Canada,Seychelles,Completed,N/A
TXN001451,ACC00292,ACC00327,Cash Withdrawal,18603.63,AED,2023-04-12 05:27:00,SWIFT,Panama,UAE,Completed,Trade Settlement
TXN001452,ACC00048,ACC00055,Cash Withdrawal,300283.56,INR,2023-08-05 20:41:00,Mobile,Germany,Germany,Completed,Salary
TXN001453,ACC00042,ACC00278,ATM Withdrawal,7878.22,EUR,2023-08-14 05:40:00,ATM,Australia,Bahamas,Completed,N/A
TXN001454,ACC00555,ACC00207,Online Transfer,28819.12,AED,2024-04-10 21:31:00,Branch,Japan,Singapore,Completed,Salary
TXN001455,ACC00425,ACC00334,Cash Deposit,3467.38,USD,2023-12-01 16:35:00,SWIFT,Singapore,Seychelles,Failed,Trade Settlement
TXN001456,ACC00535,ACC00609,Wire Transfer,2570.6,GBP,2022-08-26 13:07:00,Mobile,Cayman Islands,Panama,Completed,Trade Settlement
TXN001457,ACC00084,ACC00106,Cash Withdrawal,44106.6,INR,2023-09-14 05:46:00,Online,Japan,Nigeria,Failed,N/A
TXN001458,ACC00345,ACC00190,Wire Transfer,351097.42,INR,2024-10-11 14:00:00,SWIFT,Singapore,Russia,Pending,Trade Settlement
TXN001459,ACC00151,ACC00349,Cash Deposit,2256.03,INR,2022-03-05 17:10:00,Mobile,Seychelles,UK,Completed,Trade Settlement
TXN001460,ACC00416,ACC00422,Cash Withdrawal,243669.98,INR,2023-03-17 18:41:00,Branch,Singapore,Cyprus,Completed,N/A
TXN001461,ACC00543,ACC00137,ATM Withdrawal,8778.31,AED,2024-08-25 00:53:00,Branch,Singapore,Seychelles,Completed,Salary
TXN001462,ACC00500,ACC00533,Cash Deposit,30636.92,USD,2024-06-09 18:14:00,Mobile,Malta,UK,Completed,Personal Transfer
TXN001463,ACC00241,ACC00280,Cheque,33348.58,EUR,2023-09-16 17:28:00,SWIFT,Singapore,Cyprus,Completed,N/A
TXN001464,ACC00487,ACC00294,ATM Withdrawal,6091.46,GBP,2024-08-22 12:23:00,Branch,Japan,Nigeria,Completed,Business Payment
TXN001465,ACC00458,ACC00601,Cash Deposit,28541.79,EUR,2023-02-01 09:21:00,Branch,Germany,Australia,Completed,Salary
TXN001466,ACC00407,ACC00627,Cash Withdrawal,18256.49,INR,2023-06-08 11:10:00,Online,Australia,Japan,Completed,Trade Settlement
TXN001467,ACC00034,ACC00473,Online Transfer,6806.02,GBP,2023-11-18 02:27:00,Online,UK,Canada,Completed,Investment
TXN001468,ACC00491,ACC00377,Cash Withdrawal,1187.33,EUR,2022-02-20 01:46:00,Mobile,Singapore,Cyprus,Completed,Salary
TXN001469,ACC00199,ACC00140,Cash Deposit,4483.85,AED,2023-12-28 22:25:00,Online,Australia,Seychelles,Completed,N/A
TXN001470,ACC00225,ACC00510,ATM Withdrawal,9904.15,USD,2024-08-23 23:44:00,Branch,France,Russia,Completed,Loan Repayment
TXN001471,ACC00146,ACC00213,Cash Deposit,2333.75,USD,2023-01-27 07:56:00,SWIFT,Australia,Nigeria,Completed,Loan Repayment
TXN001472,ACC00376,ACC00409,Cash Deposit,5748.09,INR,2022-01-26 08:29:00,Branch,Panama,Nigeria,Pending,Trade Settlement
TXN001473,ACC00642,ACC00381,ATM Withdrawal,101152.31,INR,2024-02-29 17:01:00,ATM,Canada,Bahamas,Pending,Loan Repayment
TXN001474,ACC00315,ACC00310,ATM Withdrawal,6578.37,EUR,2023-04-01 14:39:00,Mobile,UK,Cayman Islands,Completed,Salary
TXN001475,ACC00149,ACC00645,Cash Deposit,486374.91,GBP,2024-12-20 11:39:00,Online,Nigeria,Nigeria,Reversed,Salary
TXN001476,ACC00651,ACC00586,Cash Deposit,438.34,USD,2024-11-26 06:43:00,ATM,Germany,USA,Completed,Business Payment
TXN001477,ACC00609,ACC00523,ATM Withdrawal,353386.69,USD,2022-06-15 21:43:00,Online,Japan,British Virgin Islands,Completed,Investment
TXN001478,ACC00445,ACC00537,Cheque,3702.6,USD,2023-09-02 15:26:00,ATM,Canada,Russia,Completed,Salary
TXN001479,ACC00573,ACC00598,Cheque,3289.54,INR,2023-01-15 09:09:00,Online,Australia,Canada,Completed,Loan Repayment
TXN001480,ACC00580,ACC00411,Cash Withdrawal,2253.92,AED,2023-04-12 19:38:00,ATM,USA,Cayman Islands,Completed,Personal Transfer
TXN001481,ACC00577,ACC00357,Cheque,2951.43,USD,2024-01-24 06:04:00,SWIFT,Nigeria,UAE,Completed,Business Payment
TXN001482,ACC00154,ACC00094,ATM Withdrawal,239.73,EUR,2024-02-10 07:43:00,ATM,USA,Malta,Completed,Investment
TXN001483,ACC00210,ACC00191,Cheque,1613.11,INR,2023-03-14 19:04:00,Branch,Cayman Islands,France,Completed,Business Payment
TXN001484,ACC00618,ACC00011,Cash Withdrawal,9720.74,INR,2022-11-12 13:19:00,SWIFT,USA,Singapore,Completed,Personal Transfer
TXN001485,ACC00366,ACC00629,Cheque,91114.57,USD,2022-02-17 19:12:00,Mobile,Japan,Cayman Islands,Failed,N/A
TXN001486,ACC00375,ACC00573,Cash Withdrawal,20708.13,GBP,2024-05-07 13:36:00,Mobile,Bahamas,Singapore,Completed,Salary
TXN001487,ACC00553,ACC00452,Online Transfer,45169.51,USD,2023-10-29 04:32:00,ATM,USA,Malta,Completed,Business Payment
TXN001488,ACC00567,ACC00196,Cash Deposit,4038.27,INR,2024-12-18 17:32:00,ATM,Germany,Japan,Pending,Loan Repayment
TXN001489,ACC00045,ACC00621,Cash Deposit,7392.76,USD,2023-10-25 01:09:00,SWIFT,Panama,Malta,Completed,N/A
TXN001490,ACC00623,ACC00170,Cash Deposit,2460.44,USD,2024-04-10 19:21:00,Online,Germany,France,Completed,Investment
TXN001491,ACC00033,ACC00241,Cash Withdrawal,4589.19,INR,2023-09-28 13:39:00,Mobile,Japan,USA,Failed,Personal Transfer
TXN001492,ACC00061,ACC00218,Wire Transfer,4344.76,INR,2022-09-08 21:47:00,Branch,France,Australia,Completed,N/A
TXN001493,ACC00347,ACC00046,Cheque,18747.33,AED,2023-12-21 17:50:00,Branch,France,UK,Completed,N/A
TXN001494,ACC00310,ACC00126,ATM Withdrawal,2893.32,INR,2024-05-01 22:45:00,Branch,Singapore,France,Pending,Personal Transfer
TXN001495,ACC00322,ACC00324,Online Transfer,6767.95,USD,2024-09-13 06:50:00,Branch,UK,USA,Completed,N/A
TXN001496,ACC00302,ACC00363,ATM Withdrawal,293889.75,USD,2024-02-28 23:58:00,SWIFT,France,Cayman Islands,Completed,N/A
TXN001497,ACC00593,ACC00119,Wire Transfer,1788.27,AED,2023-11-20 03:36:00,Online,British Virgin Islands,Cyprus,Completed,Business Payment
TXN001498,ACC00514,ACC00444,Cash Deposit,7175.09,EUR,2022-10-30 19:54:00,SWIFT,Canada,Bahamas,Completed,Trade Settlement
TXN001499,ACC00104,ACC00615,Cash Withdrawal,3860.82,EUR,2023-02-03 08:36:00,Online,Germany,UK,Completed,N/A
TXN001500,ACC00272,ACC00043,Online Transfer,6024.96,AED,2024-08-22 15:23:00,ATM,UAE,Malta,Completed,Investment
TXN001501,ACC00262,ACC00554,ATM Withdrawal,80731.98,EUR,2023-01-07 13:50:00,Branch,Canada,Japan,Failed,Investment
